date,start,unadjusted,pct_change,adjusted,normalised,monthly,debt,color,stocks,restaurant,portfolio,inflation,housing,dow_jones,revenue,economics,credit,markets,return,unemployment,money,religion,cancer,growth,investment,hedge,marriage,bonds,derivatives,headlines,profit,society,leverage,loss,cash,office,fine,stock_market,banking,crisis,happy,car,nasdaq,gains,finance,sell,invest,fed,house,metals,travel,returns,gain,default,present,holiday,water,rich,risk,gold,success,oil,war,economy,chance,lifestyle,greed,food,movie,nyse,ore,opportunity,health,earnings,arts,culture,bubble,buy,trader,tourism,politics,energy,consume,consumption,freedom,dividend,world,conflict,kitchen,forex,home,transaction,garden,fond,train,labor,fun,environment,ring,close
2005-05-06,0,49,1.02,10,2,8.0,13,13,10,63,23,32,38,0,14,19,42,47,15,5,24,37,55,32,48,21,9,14,2,10,21,67,1,37,800,46,31,6,11,31,4,51,5,31,25,48,12,19,31,21,35,12,16,35,67,4,12,16,54,10,22,18,34,31,6,25,1,35,31,0,22,12,22,7,42,20,32,14,37,44,12,46,33,26,30,24,15,33,27,9,39,69,34,28,22,5,56,23,39,10345.400390625
2005-05-07,0,31,0.63,6,1,8.0,6,14,8,68,19,32,31,0,7,16,38,27,15,4,23,31,41,31,30,9,6,10,2,5,13,56,1,36,800,32,28,1,7,25,4,54,2,21,14,41,13,12,35,8,32,18,19,22,51,4,12,15,39,11,16,17,27,28,2,25,1,28,40,0,28,8,15,4,46,15,35,18,37,30,6,28,33,21,28,14,15,22,36,13,46,51,42,24,22,3,55,12,41,10345.400390625
2005-05-08,0,38,1.23,7,2,8.0,11,16,10,61,20,34,34,0,6,15,31,34,14,4,21,45,45,40,26,21,8,11,2,7,12,65,1,35,800,31,31,4,9,30,6,55,3,18,15,54,24,6,33,12,34,13,28,23,89,4,14,10,37,11,19,20,35,27,4,27,1,33,40,0,34,13,14,2,36,14,37,18,31,40,8,31,33,22,25,9,15,37,39,11,48,14,51,40,22,4,49,13,41,10345.400390625
2005-05-09,0,68,1.79,13,3,8.0,13,14,10,44,27,44,47,0,18,20,45,37,16,7,24,56,55,43,49,22,9,13,2,7,31,79,2,42,700,50,28,4,11,39,3,56,6,35,23,44,14,16,28,28,42,15,20,45,65,5,14,14,57,11,25,18,37,32,4,32,1,35,27,0,22,14,25,6,46,27,30,14,33,46,11,60,27,21,36,22,16,30,30,7,46,62,36,30,20,5,46,30,37,10384.33984375
2005-05-10,0,52,0.76,10,2,8.0,13,14,13,43,28,53,47,0,14,19,43,36,18,6,24,44,61,42,55,42,11,11,3,9,28,73,1,49,700,47,28,5,12,31,3,55,6,36,24,56,14,18,28,28,38,18,22,33,74,4,14,11,55,9,22,18,38,32,5,30,1,36,24,0,25,13,24,6,37,24,34,14,31,44,12,53,18,24,37,14,15,31,28,10,42,54,31,30,18,6,47,23,35,10281.1103515625
2005-05-11,0,74,1.42,14,3,8.0,13,15,11,42,23,45,41,0,16,22,43,37,16,5,28,45,61,35,47,33,8,12,2,7,28,75,2,49,700,45,28,5,14,35,3,51,6,38,24,41,17,16,30,33,42,13,25,30,49,4,14,15,59,9,26,18,37,33,5,23,1,34,25,0,18,12,24,5,40,21,39,14,28,52,10,49,18,21,30,14,15,33,25,4,41,55,33,39,20,5,48,22,36,10300.25
2005-05-12,0,65,0.88,13,3,8.0,12,14,13,45,16,56,44,0,13,24,43,44,14,5,28,50,57,45,38,26,8,11,2,8,26,74,1,41,900,45,28,4,10,30,3,52,6,32,26,48,13,14,27,25,36,14,25,37,60,4,13,12,50,11,21,18,37,33,3,26,0,37,25,0,18,11,25,6,43,21,42,15,33,44,9,45,27,26,30,18,15,35,23,9,42,48,33,44,19,6,55,26,38,10189.48046875
2005-05-13,0,69,1.06,13,3,8.0,11,14,10,52,18,49,44,0,12,19,46,40,16,4,22,34,55,51,41,24,8,10,2,9,15,64,1,43,900,46,31,5,9,28,4,55,6,27,23,40,13,21,28,18,36,18,25,38,55,4,14,14,43,11,19,17,34,31,5,37,0,33,32,0,25,12,21,5,41,17,46,14,31,46,8,40,20,24,28,10,14,21,27,3,39,49,31,28,19,5,51,19,38,10140.1201171875
2005-05-14,0,25,0.36,5,1,8.0,10,14,11,52,17,45,33,0,9,11,39,18,11,4,23,28,40,46,27,27,8,9,1,6,16,59,1,37,700,32,41,3,9,18,3,59,5,30,17,54,10,11,30,10,36,12,16,30,33,4,11,13,34,10,20,19,26,27,5,21,1,31,42,0,22,7,14,3,38,12,38,17,40,41,6,33,48,14,26,17,14,26,35,11,45,23,40,46,23,4,49,12,44,10140.1201171875
2005-05-15,0,24,0.96,5,1,8.0,10,14,5,43,26,38,34,0,7,15,34,30,14,4,24,49,50,37,31,15,8,11,1,9,19,55,2,43,900,32,28,2,8,24,4,59,2,38,15,50,9,9,30,13,38,11,14,28,51,4,14,12,35,12,17,18,32,22,5,38,1,28,41,0,35,13,16,4,43,15,31,19,37,41,6,28,62,28,38,22,16,27,41,3,49,14,48,30,22,3,53,14,44,10140.1201171875
2005-05-16,0,67,2.79,13,3,8.0,12,14,10,42,20,16,49,0,18,21,45,45,20,7,27,55,59,54,48,26,12,12,2,7,26,72,1,46,900,48,25,5,11,28,3,52,6,37,23,49,13,15,28,18,42,13,28,34,56,4,14,12,62,10,21,20,35,30,4,53,1,36,27,0,28,14,25,5,41,23,30,15,27,49,9,51,18,30,30,19,15,20,28,8,45,76,34,35,19,5,47,21,34,10252.2900390625
2005-05-17,0,52,0.78,10,2,8.0,13,14,13,41,19,31,45,0,17,21,47,28,17,5,24,51,59,40,51,28,8,10,2,9,27,70,1,47,800,48,27,4,8,39,3,55,5,31,23,44,11,16,27,28,37,20,20,35,65,5,14,13,51,11,19,20,36,33,5,25,1,35,26,0,17,14,24,7,45,23,40,15,33,48,11,50,18,17,38,12,15,37,27,4,44,60,32,39,19,6,51,22,37,10331.8798828125
2005-05-18,0,70,1.35,14,3,8.0,14,14,11,45,22,40,45,0,14,14,42,41,17,5,27,50,54,50,42,27,9,13,2,9,31,69,1,44,900,50,25,6,10,32,3,53,6,28,25,50,14,14,28,27,38,16,19,34,100,5,14,13,48,9,19,22,34,30,5,35,1,33,30,0,20,14,23,5,40,18,28,14,25,48,9,50,30,18,40,16,15,25,30,2,42,47,33,17,21,5,51,23,36,10464.4501953125
2005-05-19,0,54,0.77,10,2,8.0,12,15,13,44,20,37,40,0,18,19,45,28,20,4,22,51,55,37,44,35,9,12,1,9,30,74,1,41,800,47,24,5,9,21,3,51,5,15,23,46,10,16,27,26,38,11,27,52,50,4,14,14,42,10,20,20,34,27,4,35,0,33,33,0,33,12,22,4,40,18,38,14,31,50,9,42,44,22,41,13,15,26,26,9,39,43,33,27,21,5,53,26,32,10493.1904296875
2005-05-20,0,50,0.93,10,2,8.0,11,14,10,51,20,42,41,0,15,18,44,40,20,5,25,44,51,40,47,27,7,9,3,5,19,67,0,35,700,50,30,5,8,33,4,54,6,20,28,46,18,15,28,23,39,14,25,38,70,5,14,12,35,9,23,18,33,25,4,26,1,31,37,0,19,14,21,9,45,16,45,14,35,42,7,45,20,21,35,10,15,17,28,10,40,55,35,24,20,5,55,20,32,10471.91015625
2005-05-21,0,33,0.66,6,1,8.0,8,14,12,51,12,23,37,0,7,7,35,28,16,3,25,28,48,35,26,16,6,6,3,11,15,52,1,33,700,39,38,4,8,19,4,59,2,33,15,56,17,17,30,10,37,12,16,32,62,4,12,12,24,10,21,17,23,17,4,19,0,28,46,0,14,9,14,5,38,12,35,18,42,33,6,28,50,21,28,23,14,13,28,7,48,38,42,32,24,2,54,10,39,10471.91015625
2005-05-22,0,37,1.12,7,2,8.0,7,15,8,42,23,25,31,0,6,15,31,39,19,5,26,52,49,33,28,21,9,7,1,6,15,53,1,48,800,34,34,3,5,37,4,56,3,31,18,56,13,8,30,23,39,16,23,27,49,4,14,8,28,10,24,19,31,30,3,48,1,35,47,0,27,10,15,6,35,14,28,20,33,48,7,39,32,24,26,11,15,32,34,9,50,42,45,15,28,3,56,15,43,10471.91015625
2005-05-23,0,42,1.14,8,2,8.0,10,13,11,42,23,27,47,0,17,19,46,37,19,8,23,51,48,53,48,28,9,12,2,3,26,65,1,49,700,51,30,3,10,33,3,56,6,41,21,42,13,13,28,27,39,11,26,36,49,5,15,15,45,10,22,17,33,32,5,32,1,33,28,0,30,6,24,7,40,21,37,15,34,48,9,50,24,18,28,13,14,30,30,6,45,57,32,43,20,5,53,22,31,10523.5595703125
2005-05-24,0,47,1.12,9,2,8.0,10,15,8,45,28,19,45,0,17,17,47,34,18,5,23,42,54,47,47,43,10,8,2,5,22,74,1,42,700,50,31,3,9,28,3,54,4,37,26,48,16,21,28,30,39,18,22,35,54,5,14,11,59,10,24,18,33,26,5,28,0,33,25,0,28,13,24,8,40,20,40,14,31,39,6,45,18,28,23,20,15,31,25,5,44,69,31,13,20,5,46,22,34,10503.6796875
2005-05-25,0,58,1.23,11,3,8.0,13,12,11,42,24,38,50,0,17,21,44,40,16,5,26,35,52,31,50,30,7,10,1,7,24,71,1,45,1000,50,28,4,11,30,3,52,8,20,23,38,17,17,28,21,40,13,19,34,66,5,14,11,50,9,23,18,33,30,4,37,1,32,26,0,22,15,23,7,38,17,39,15,26,49,7,47,18,23,30,21,14,25,27,6,42,60,31,30,20,5,48,23,35,10457.7998046875
2005-05-26,0,65,1.12,13,3,8.0,11,13,12,42,28,41,47,0,12,16,45,34,16,5,26,36,48,38,46,30,7,9,1,10,34,68,1,43,900,50,28,6,9,27,3,52,6,28,27,42,17,17,26,31,37,12,24,28,67,4,14,11,48,9,21,17,31,20,6,37,1,31,27,0,15,9,22,4,38,14,43,14,31,41,8,50,38,19,41,21,15,31,26,8,42,66,33,27,22,5,51,18,35,10537.599609375
2005-05-27,0,48,0.74,9,2,8.0,12,14,13,48,15,32,45,0,14,15,49,39,16,4,24,35,49,40,44,28,8,6,2,11,28,74,1,39,900,50,25,5,13,20,3,53,6,35,23,37,13,25,28,26,41,15,18,38,54,5,13,14,49,11,19,18,27,22,5,27,2,28,33,0,13,11,22,4,43,13,39,14,35,48,8,44,63,22,37,17,14,16,27,7,42,57,35,20,25,3,54,18,39,10542.5498046875
2005-05-28,0,23,0.48,4,1,8.0,7,14,7,53,14,30,38,0,6,10,35,37,11,3,23,35,44,37,28,40,7,10,2,7,18,46,1,30,800,36,28,2,10,15,4,59,2,9,16,38,11,13,28,22,36,5,20,27,41,4,14,13,26,10,21,14,25,11,4,36,1,28,50,0,28,11,12,2,37,13,46,19,37,45,6,28,35,19,33,21,15,19,37,9,46,30,45,41,22,3,60,14,41,10542.5498046875
2005-05-29,0,19,0.83,4,1,8.0,8,15,10,47,17,33,30,0,7,14,28,44,15,3,26,39,38,35,21,19,8,6,2,7,18,61,1,47,800,31,26,1,5,23,4,57,5,30,13,50,15,6,28,11,37,14,19,33,52,4,14,10,35,11,19,17,26,15,6,24,1,30,50,0,15,7,12,5,39,9,33,19,33,50,7,32,73,19,33,6,16,20,40,6,49,24,47,26,23,4,55,15,48,10542.5498046875
2005-05-30,0,46,2.42,9,2,8.0,9,14,10,38,17,32,38,0,7,11,35,28,16,5,26,37,39,45,33,23,8,7,2,4,19,53,0,38,800,39,32,4,7,26,4,56,4,17,15,63,22,11,31,14,38,12,18,19,33,4,14,14,28,11,17,20,30,19,5,28,1,33,45,0,28,12,16,4,36,11,32,18,53,47,7,26,30,13,30,0,16,26,43,16,51,35,45,88,23,4,62,11,40,10542.5498046875
2005-05-31,0,40,0.87,8,2,8.0,10,13,11,42,21,26,51,0,17,15,50,38,14,7,25,37,45,44,45,28,10,10,1,6,23,69,1,44,800,53,24,3,14,21,3,55,7,20,25,51,8,19,27,19,44,14,22,33,62,5,15,14,47,10,19,18,28,27,4,43,0,30,26,0,15,8,24,6,46,17,38,15,39,44,7,49,56,25,35,17,15,32,33,5,46,56,33,13,22,6,47,21,34,10467.48046875
2005-06-01,0,49,1.23,10,2,8.0,14,14,9,45,28,30,41,0,15,13,56,45,15,6,25,32,53,40,49,30,10,10,2,10,31,72,1,48,800,51,31,5,9,27,3,55,7,27,25,54,17,21,28,25,41,12,19,35,66,5,15,14,50,10,26,18,26,30,5,19,1,31,26,0,20,10,24,5,43,16,34,15,31,44,7,47,55,20,28,31,14,33,28,9,45,71,36,31,21,5,47,16,31,10549.8701171875
2005-06-02,0,53,1.08,10,2,7.966666666666668,9,15,11,43,20,30,40,0,14,16,56,36,17,5,24,38,44,44,50,34,9,11,2,8,28,74,1,41,1000,50,32,6,10,22,3,55,7,31,23,46,12,23,27,30,43,18,21,40,56,4,14,13,48,10,23,18,26,22,4,42,1,28,27,0,21,14,24,4,43,15,33,14,33,41,6,42,31,21,25,15,15,21,27,10,44,65,31,9,23,6,51,26,34,10553.490234375
2005-06-03,0,54,1.02,10,2,7.933333333333334,13,13,10,52,20,22,44,0,16,14,50,37,16,5,25,36,47,36,51,26,7,11,1,5,23,62,1,44,800,50,27,4,9,22,3,53,4,20,26,49,9,20,28,21,37,13,30,35,60,4,13,10,41,10,21,16,24,14,4,26,1,27,33,0,30,10,21,7,44,13,40,15,38,37,6,45,30,19,34,10,15,25,25,9,44,49,33,38,20,5,51,24,34,10460.9697265625
2005-06-04,0,46,0.85,9,2,7.9,9,13,10,48,15,25,40,0,6,11,42,36,13,2,26,27,44,30,26,19,6,9,2,8,21,52,1,41,1000,35,33,3,10,14,4,61,3,30,17,60,10,13,30,13,36,8,17,23,32,4,14,10,28,10,15,17,21,15,6,28,1,28,44,0,26,12,14,4,48,13,35,18,40,37,5,35,47,19,21,22,15,23,35,5,47,37,44,23,25,2,49,11,39,10460.9697265625
2005-06-05,0,54,1.17,10,2,7.866666666666666,8,11,10,47,16,51,34,0,7,16,36,40,14,4,24,39,41,38,28,21,8,9,1,14,14,56,1,48,800,31,34,2,6,27,3,59,3,18,17,61,16,7,27,15,38,11,21,32,69,4,15,12,30,10,18,18,26,19,8,31,1,30,41,0,27,16,16,3,42,15,33,19,40,49,8,26,1,19,31,11,16,23,34,0,49,28,41,24,25,3,61,15,42,10460.9697265625
2005-06-06,0,53,0.98,10,2,7.833333333333332,13,13,9,42,20,31,50,0,16,17,51,45,14,7,23,30,55,38,45,25,10,9,1,7,22,72,1,50,900,54,26,5,11,21,2,56,4,26,27,51,13,16,28,27,43,17,22,30,65,5,16,12,47,10,20,19,24,18,4,25,0,28,26,0,28,17,25,5,43,11,35,16,31,47,8,50,25,23,32,21,15,26,32,6,45,56,35,18,23,5,54,17,36,10467.0302734375
2005-06-07,0,62,1.17,12,3,7.8,10,12,11,46,22,32,41,0,17,20,53,25,17,6,25,34,47,46,48,33,9,8,2,5,22,66,1,49,800,51,28,4,13,21,3,56,6,19,26,52,15,17,27,25,43,20,21,39,61,5,15,13,46,9,24,18,23,21,7,27,1,31,27,0,15,14,25,5,42,15,41,15,39,45,10,45,37,14,35,26,17,34,36,8,44,72,32,49,20,6,46,25,46,10483.0703125
2005-06-08,0,38,0.61,7,2,7.7666666666666675,12,13,11,49,18,45,49,0,17,20,47,38,13,6,23,32,50,38,45,37,8,10,2,10,28,69,1,45,800,48,25,5,14,25,3,56,5,36,24,39,13,12,27,18,39,13,21,47,57,4,15,14,59,9,22,18,23,20,4,31,1,28,26,0,15,11,24,5,44,15,36,15,33,40,7,45,31,16,32,18,16,26,30,12,43,48,31,27,23,5,46,27,38,10476.8603515625
2005-06-09,0,49,1.29,10,2,7.7333333333333325,12,14,10,49,25,35,41,0,18,15,46,41,15,6,22,37,51,45,44,21,9,9,1,7,22,67,1,49,900,50,27,5,10,24,3,55,4,25,25,43,17,15,28,30,40,15,22,39,49,5,15,14,56,9,20,16,22,23,4,43,1,27,28,0,24,7,23,5,40,15,41,16,35,46,6,40,19,19,28,25,15,23,28,5,43,100,31,65,23,5,47,22,41,10503.01953125
2005-06-10,0,41,0.84,8,2,7.7,10,13,8,51,31,36,42,0,13,14,51,26,15,4,25,24,50,32,41,27,7,10,1,9,26,60,1,45,900,51,26,4,11,28,3,56,6,32,26,38,7,18,28,23,39,13,18,52,37,5,14,12,52,10,17,17,21,21,5,25,0,26,36,0,20,12,22,4,46,12,36,15,30,46,5,39,20,25,35,18,14,17,32,12,44,62,32,15,22,5,47,18,32,10512.6298828125
2005-06-11,0,25,0.61,5,1,7.666666666666668,10,12,12,54,18,47,34,0,6,11,42,32,10,3,22,31,42,28,25,22,7,7,1,7,13,53,1,41,800,33,31,2,11,11,3,61,4,21,16,56,19,11,30,16,40,7,18,28,56,4,13,13,26,10,17,16,17,16,5,30,1,26,47,0,27,11,14,2,35,11,43,17,37,36,4,27,32,17,46,11,16,25,28,5,49,33,40,46,25,3,63,10,44,10512.6298828125
2005-06-12,0,40,1.6,8,2,7.633333333333334,11,14,7,48,10,34,36,0,6,10,34,34,15,5,24,35,47,37,30,17,5,8,1,11,18,54,1,48,800,34,23,2,10,21,4,62,6,21,8,63,16,10,28,14,40,9,18,22,39,4,15,12,38,12,22,17,22,10,5,15,1,30,45,0,20,11,14,3,39,14,39,20,37,52,6,33,33,27,42,6,18,22,32,9,49,24,41,31,28,4,67,8,47,10512.6298828125
2005-06-13,0,39,0.98,8,2,7.6,13,13,7,44,22,55,47,0,17,16,49,45,20,6,23,27,51,35,48,23,8,10,1,12,28,67,1,45,800,51,31,2,12,28,3,59,6,22,27,47,13,19,28,25,40,19,18,49,51,6,15,11,40,9,21,17,20,16,4,31,0,31,28,0,21,13,23,4,44,14,36,16,35,41,6,45,19,18,38,10,16,23,32,7,47,56,36,32,20,5,49,21,35,10522.5595703125
2005-06-14,0,38,0.97,7,2,7.566666666666666,14,13,11,45,23,28,46,0,20,16,51,34,13,6,26,40,45,32,52,28,8,8,2,5,35,68,1,46,800,52,30,4,10,21,3,56,6,38,30,36,21,15,28,25,42,18,15,48,46,5,16,10,52,9,21,16,19,21,5,37,1,27,25,0,31,11,26,4,43,12,34,16,34,42,7,44,1,14,37,19,16,28,32,4,48,51,32,31,21,5,47,23,35,10547.5703125
2005-06-15,0,45,1.18,9,2,7.533333333333332,14,14,13,49,28,32,40,0,19,17,49,35,15,6,25,28,56,38,49,26,9,8,2,7,20,66,2,46,800,52,27,4,12,24,3,56,4,44,27,44,12,22,28,27,41,20,25,36,53,5,15,14,66,10,21,18,18,13,4,14,0,27,28,0,15,14,25,6,39,12,31,16,32,46,4,51,56,27,32,18,14,17,27,5,44,74,32,41,23,6,44,17,34,10566.3701171875
2005-06-16,0,35,0.78,7,2,7.5,13,14,10,53,26,34,42,0,18,12,50,34,13,5,23,27,52,38,43,32,8,7,2,6,27,62,1,39,900,53,32,3,12,17,3,56,6,19,25,46,19,20,26,25,37,21,16,44,44,4,14,11,46,10,19,18,16,16,5,18,1,27,28,0,22,15,22,6,40,11,34,16,28,50,5,40,1,17,32,23,14,20,28,3,42,73,32,32,23,5,50,19,36,10578.650390625
2005-06-17,0,41,1.17,8,2,7.466666666666668,11,15,8,56,23,22,37,0,14,12,47,40,16,4,22,31,47,37,56,30,7,9,2,9,22,61,1,47,800,48,27,2,9,17,3,56,7,27,23,47,15,20,28,31,41,14,18,46,41,5,13,13,50,11,20,17,16,16,5,33,1,27,32,0,32,9,20,4,38,11,34,16,36,42,3,43,42,23,32,16,14,19,30,7,42,64,35,35,24,5,53,17,47,10623.0703125
2005-06-18,0,28,0.68,5,1,7.433333333333334,7,11,10,56,14,20,32,0,6,12,49,44,13,3,23,22,44,28,27,20,6,8,0,8,13,54,1,35,800,37,30,2,6,17,4,63,5,41,17,51,13,11,30,14,38,23,18,27,23,4,14,14,24,11,19,20,17,10,8,22,0,27,41,0,35,7,15,6,37,14,46,19,39,44,4,23,100,17,28,26,16,15,32,6,45,28,40,24,25,3,53,5,53,10623.0703125
2005-06-19,0,32,1.14,6,1,7.4,10,13,8,51,16,40,38,0,8,8,39,33,13,5,23,25,49,37,26,21,7,8,1,5,18,51,1,34,900,34,35,3,8,20,5,67,4,28,14,48,13,5,30,11,37,26,22,28,38,4,15,11,48,11,19,16,20,15,5,19,1,28,46,0,15,10,14,5,37,9,30,20,42,49,5,26,35,22,35,15,16,20,40,8,50,45,36,42,27,4,53,8,42,10623.0703125
2005-06-20,0,51,1.59,10,2,7.366666666666667,14,13,10,47,21,18,49,0,19,14,55,35,18,7,25,30,47,33,50,28,9,10,1,7,28,73,1,45,1000,56,22,4,14,21,4,61,6,33,24,53,13,17,28,19,45,20,21,38,55,5,16,13,50,10,24,18,18,17,3,32,0,27,28,0,16,15,24,7,45,12,27,15,38,42,6,45,26,17,35,13,15,23,33,9,46,75,34,37,24,5,53,18,39,10609.099609375
2005-06-21,0,40,0.78,8,2,7.333333333333332,13,14,9,52,23,25,50,0,17,18,56,41,15,7,24,28,55,35,54,30,10,10,2,6,31,71,1,46,700,51,30,4,11,18,3,56,6,35,25,40,16,18,28,24,41,10,20,48,42,5,16,11,52,10,22,17,17,15,3,18,0,28,27,0,32,12,24,3,40,6,23,15,35,46,6,39,47,20,30,23,15,19,35,8,46,66,27,32,23,6,48,24,37,10599.669921875
2005-06-22,0,49,1.23,10,2,7.3,11,14,12,53,30,32,44,0,16,16,53,47,15,5,23,28,57,42,52,24,8,9,1,5,22,67,1,47,700,50,32,4,12,14,3,56,7,33,28,48,10,18,28,27,41,18,25,49,44,5,15,12,43,9,24,19,16,18,4,21,1,26,31,0,28,15,26,6,44,12,26,16,37,44,4,51,25,20,37,13,15,25,31,5,44,97,32,50,22,5,45,24,38,10587.9296875
2005-06-23,0,61,1.24,12,3,7.2666666666666675,12,14,13,53,21,26,45,0,14,15,49,38,15,5,22,20,47,45,52,33,8,9,2,6,18,68,1,45,900,50,30,4,11,19,3,55,10,22,27,54,13,17,28,28,41,12,22,42,43,5,14,11,50,9,16,20,17,14,6,33,0,25,28,0,19,13,24,4,45,11,30,15,28,48,6,52,30,25,30,16,15,25,32,11,44,88,31,28,23,5,45,19,38,10421.4404296875
2005-06-24,0,48,0.79,9,2,7.2333333333333325,12,14,13,56,27,24,49,0,13,15,49,40,14,4,23,24,53,32,44,15,9,8,2,9,21,61,1,43,700,48,26,4,12,17,4,59,8,31,24,48,16,15,27,28,41,30,21,30,38,4,15,14,47,8,21,20,17,11,5,26,1,27,34,0,26,13,21,3,41,7,28,14,35,41,6,39,21,17,27,17,14,18,28,11,43,49,31,30,24,5,53,18,35,10297.830078125
2005-06-25,0,20,0.42,4,1,7.2,9,14,12,53,16,18,33,0,6,12,40,41,9,2,24,25,40,30,28,16,7,8,1,10,11,50,1,36,900,35,26,3,10,13,3,65,2,21,14,57,9,12,28,8,41,18,15,30,34,4,16,14,24,11,14,19,20,12,4,34,1,27,44,0,23,6,14,5,44,9,36,18,36,45,2,31,1,17,31,23,15,17,36,5,48,53,32,16,24,3,48,12,42,10297.830078125
2005-06-26,0,41,2.05,8,2,7.166666666666668,8,13,8,42,24,35,32,0,7,13,38,44,14,6,27,23,36,35,28,17,8,7,1,3,17,53,1,47,700,36,35,3,7,18,3,67,3,22,16,45,22,9,28,16,42,14,19,28,40,5,17,11,31,12,22,19,24,20,6,37,1,28,42,0,28,7,15,4,45,7,28,20,35,44,5,26,50,15,33,6,17,18,39,11,52,28,38,16,26,4,56,11,48,10297.830078125
2005-06-27,0,40,0.98,8,2,7.133333333333333,13,14,9,48,25,34,46,0,15,18,50,34,13,7,25,30,54,38,55,20,9,9,1,7,32,63,2,43,900,49,28,6,15,14,3,60,4,37,30,66,16,17,27,27,46,17,23,30,56,5,16,11,56,9,15,20,19,17,4,25,1,34,27,0,10,12,27,6,47,10,30,16,40,47,5,45,28,14,33,10,14,17,31,4,48,49,32,23,23,5,47,19,35,10290.7802734375
2005-06-28,0,47,1.18,9,2,7.1,15,16,13,48,23,28,45,0,17,14,52,37,15,5,24,33,48,40,48,18,10,8,1,2,27,60,1,43,800,52,30,5,14,20,4,59,8,31,28,47,13,17,27,21,43,19,25,41,47,5,16,11,48,9,19,20,20,18,5,38,0,28,28,0,66,12,24,7,40,10,22,16,32,49,4,42,37,21,32,22,14,26,32,10,44,64,31,40,20,6,51,12,36,10405.6298828125
2005-06-29,0,33,0.7,6,1,7.066666666666666,11,14,12,51,20,36,46,0,16,11,50,36,16,7,25,28,49,41,49,24,8,9,1,8,26,68,2,44,1000,49,24,3,12,20,3,57,7,41,24,43,17,20,26,27,40,12,27,51,48,5,15,15,55,10,19,18,31,17,4,35,0,27,28,0,18,7,24,5,42,11,28,16,31,43,5,43,19,17,56,12,14,28,30,4,44,55,30,36,21,5,43,19,40,10374.48046875
2005-06-30,0,28,0.85,5,1,7.033333333333332,15,14,12,42,24,31,45,0,13,14,52,36,12,4,23,30,49,32,54,23,9,8,1,7,21,61,1,42,900,54,34,3,13,21,3,56,8,40,27,46,16,22,28,23,40,19,22,35,20,5,16,14,36,10,22,18,31,14,3,31,0,25,28,0,18,15,22,3,38,9,31,15,31,52,4,43,1,22,54,22,15,11,30,5,45,76,28,28,25,5,45,19,38,10274.9697265625
2005-07-01,0,65,2.32,6,1,7.0,11,13,13,46,27,13,61,0,8,16,52,16,22,4,27,19,38,27,56,13,7,16,0,4,21,54,93,40,1400,47,43,2,27,16,3,55,4,19,23,37,26,32,30,11,39,11,30,35,31,7,15,21,33,9,8,16,15,11,3,9,44,24,38,1,16,16,23,7,40,11,38,19,38,49,6,39,16,28,27,6,15,27,39,7,48,25,33,13,25,5,55,37,37,10303.4404296875
2005-07-02,0,36,0.55,3,1,7.0,9,15,13,45,24,10,38,0,3,13,44,27,15,2,30,19,38,24,38,4,6,10,1,10,18,43,1,39,1000,35,48,2,13,17,3,59,2,19,12,41,36,20,33,5,39,10,32,26,24,6,15,20,21,9,7,15,17,18,6,5,1,27,48,0,18,8,16,5,35,7,50,22,47,53,6,20,1,32,35,7,16,28,33,13,51,18,39,16,28,3,70,27,42,10303.4404296875
2005-07-03,0,57,1.58,5,1,7.0,8,15,12,44,24,15,42,0,5,13,34,28,17,4,26,26,28,30,35,13,6,8,1,8,16,52,1,38,1000,31,40,1,10,13,4,59,4,19,14,50,13,15,30,12,40,9,19,21,16,5,16,15,27,11,8,17,19,15,5,17,1,28,49,0,23,8,15,7,38,9,35,22,46,51,5,23,1,31,34,13,16,23,41,16,57,16,41,17,28,3,56,14,45,10303.4404296875
2005-07-04,0,44,0.77,4,1,7.0,7,13,13,35,27,21,50,0,6,9,37,25,19,4,28,25,32,35,40,6,7,12,0,5,11,50,40,39,1000,36,33,2,14,11,4,56,1,19,14,45,45,15,33,7,39,7,32,28,14,7,15,19,32,12,7,14,17,16,3,10,66,28,42,0,14,15,17,5,31,7,45,23,46,50,7,26,50,26,59,10,15,32,47,4,57,22,39,27,27,4,57,30,38,10303.4404296875
2005-07-05,0,64,1.45,6,1,7.0,10,14,13,36,41,6,69,0,9,16,59,17,22,6,30,21,40,39,68,16,7,12,0,7,22,60,25,44,1200,53,42,2,26,17,3,54,3,28,22,41,45,32,32,20,50,8,26,35,26,7,15,19,36,10,11,16,11,19,5,9,1,24,31,1,22,13,28,12,43,11,30,18,33,61,4,45,15,31,32,5,14,25,44,4,53,23,34,12,21,6,47,37,41,10371.7998046875
2005-07-06,0,54,0.84,5,1,7.0,9,13,14,43,41,13,70,0,13,16,55,19,23,6,30,19,40,39,74,11,7,13,1,10,35,67,67,41,1500,52,40,2,28,14,3,54,3,27,24,42,32,39,31,15,48,8,28,39,22,6,15,18,41,10,10,18,11,15,5,10,56,26,31,0,17,20,28,10,40,12,33,18,39,46,6,42,28,31,25,11,15,44,34,7,51,22,33,15,20,6,48,47,41,10270.6796875
